review,label,,
aku udh bayar trus diemail 'pembayaran berhasil' tapi kok quipper aku gak bisa? diquipper aku masih ada tulisan 'waktu tersisa untuk melakukan pembayaran'.. padahal aku udah bayar,-1,,
"Membantu sekali dalam saya belajar, tapi tetap ada biaya tambahan untuk ikut masterclass. itu yang buat saya sedikit kecewa. Lalu tolong di koreksi pada pelajaran Sejarah kelas X, di penyebaran nenek moyang Indonesia yang berbicara tentang deutro Melayu. Nias berada di Sumatera Utara, bukan Sumatera Barat",-1,,
"Maaf ini ada kendala mengapa quipper saya tidak bisa melihat tugas dari guru, padahal guru saya sudah memberikan tugasnya?",-1,,
"Cukup bagus sebenarnya. Cuma kadang soal loading lama bgt, bahkan gk selesai"". Jawaban jga cukup sering ""salah"" padahal benar. Penjelasan yerkadang tidak lengkap. Pokoknya kzl bgt klo jawaban btul tpi malah salah",-1,,
"Sebetulnya bagus, tapi kenapa vidio yg di download gk bisa di buka secara offline ?? Saat download juga diklik gk bisa keliatan udah kedownload atau belum .. jadi lebih baik apk yang lama",-1,,
"Sebenernya bagus nih mba mas, bisa ngulang2 trus sampe nilai memuaskan, bisa langsung ada penjelasan sampe kita bisa mengerti, cuma saya kecewa untuk quipper pada minggu ini, kenapa pilihannya ga muncul mas mba, masa saya harus jadi cenayang dulu dan berulang2 kali jawab, tolong lah jangan kek gini lagi, akutuh ga pandai jadi cenayang:)",-1,,
"Quipper sangat bagus pembahasan nya luas dan mudah dimengerti tetapi ada kurangnya yaitu terkadang kita menjawab soal benar (sesuai pembahasannya) tetapi malah disalahkan, selain itu quipper juga sedikit memikili loading yg lama dalam soal nya contohnya picture soal tunggu lama baru bisa terbuka. Tolong perbaikan nya karena sedikit lagi bisa di katakan perfect.",-1,,
"Saya pernah download quipper, terus sya hapus. Saya mau log in lgi kok gk bsa? Selalu sya ulangi dan tetap tidak bsa. Sya coba utk reset sandi, tpi alamat email sya tidak terdeteksi. Gmna itu kak? Tlong ksh solusinya krn sya mau pke utk bljr onlinenya.",-1,,
"pas dibuka buffering teruss, padahal jaringan lancar, buat youtube-an oke2 aja, tapi pas buka quipper selalu buffering, bentar lagi ujian padahal :( jadi mikir ulang mau perpanjang masterclass apa nggak kalo kayak gini, dulu gak separah ini loh.. tolong sesegera mungkin diperbaiki, saya tunggu update-an nya",-1,,
"Terdapat bug pada saat mau ngejawab soal yang sama (dikasih guru 1 soal yang sama) Gak sengaja kepencet menu kembali Dan tiba2 sistem ngejawab semua soal yang belum aku jawab salah. Alhasil nilai anjok gara2 sistem g diperbaik. Udah 2x kejadian kaya gini Kalo misalnya gak disuruh sekolah instal, aku juga ga bakal instal ini apk Gak ngerti lagi",-1,,
"Coba quipper itu dikasih gratis aja untuk 1000 orang tercepat daftar atau berpa gitu, maslahnya bagaimana kalau ada org yang tidak mampu ekonomi untuk bayar langganan quiper, kan kasihan padahal dia ingin belajar menggunakan teknologi",-1,,
"Aplikasi ini memang sangat membantu. Tapi kenapa sekarang gak bisa buka Tugas yang diberikan Guru saya. Saya tidak bisa menonton video Dan mengerjakan quiznya. Mohon apa solusinya ya, soalnya saya butuh",-1,,
"saya merasa sangat kecewa dengan aplikasi ini masa saya mau ikut tryout quipper gak bisa linknya saya picik gk mau masuk terus saya tanya sama kk quipper video lewat wa, malah gak ditanggapi saya pokoknya sangat kecewa tolong diperbaiki lagi pelayanannya",-1,,
"Belakangan ini saya selalu gagal buat buka videonya, padahal mau belajar buat UTBK. Loading dari 0% baru sampai 25% balik lagi jadi seperti belum di download. Sudah di pencet berulang kali, sudah di logout lalu login tetapi masih sama saja seperti itu. Padahal saya menggunakan wifi",-1,,
"Mau ngasi saran aja kak, kalo bisa soal² latihan yang ada seperti soal UN atau yg lainnya bisa di download gitu kak:) biar bisa di print out buat jd bahan pembelajaran langsung gitu kak, trmakasih:)",-1,,
"suruh Update Udah tpi Masih Ada yang seperti kemaren, jawaban bener seperti pembahasan tpi Jawaban salah. Bank Soal SBM 2015 Ekonomi. rugi klo bayar mahal"".. Tolong diperbaiki Terima Kasih.",-1,,
"Saya baru saja mendaftar kelas online, tapi tampilan punya saya berbeda dengan teman. Tidak ada opsi 'home atau beranda'. Padahal sudah saya update, tolong bantuannya..",-1,,
"saya pernah nanya tugas dngn tutor mlem2 (jam 7an) krn saya memang bru sampai rumah. dia bilang akan mempelajari soal yg saya berikan terlebihdahulu, lalu dia lama bgt blsnya.. responnya lama menurut saya, bisa sampai 15mnt+... dan saat dia bls cht saya, dia malah bilang waktunya sudah habis dan minta untuk melanjutkannya bsok :) ... sdngkan tugasnya dikumpulin bsok :)",-1,,
"1. Kurang Konsep (Keseringan rumus cepat) 2. Waktu nyatet, sering ketutupan orangnya 3. Waktu terlalu lama, seharusnya kalau bisa jelas padat singkat, agar efisien 4. Penjelasan terlalu bertele-tele 5. Ngabisin kuota (Size video terlalu gede)",-1,,
"Tolong kalo ngasih soal, yg mirip dong sama di materi, yg diajarin 1+1 yg buat soal latihan 1×1",-1,,
"Wkwkw quipper sangat mantap,,, bukanya memudahkan saya dalam mengikuti setiap materi, malah membuat saya semakin slow brain wkwkw,,, sangat membantu saking membantu nya........ Ga jadi",-1,,
"Assalamualaikum hai ? Gini ya maaf banget karena aku udah kasih bintang 3 karena quipper nya kadang kadang eror gitu jadi kalau belajar pas Mauk coba lagi gak bisa ,terus aku jadi dapet nilai jelek tapi aku senang kok bisa belajar bersama quipper , dan juga kalau aku lagi mencet jawaban kadang tulisannya salah tapi dibawahnya bener gimana tu ya jadi aku mohon maaf dan aku mau quipper nya segera di benerin ya biar gak jadi masalah untuk siswa lain jadi aku mohon maaf banget ya dah sampai jumpa",-1,,
"quippernya bagus, tapii kalo jawab soalnya salah, kok gak ada penjelasannya yaa, dan kok gak ada materi penjelasannya? mohon dibantu quippernya kok beda dgn yg dulu, saya sangat butuh ini untuk bekal UNBK saya 🙏🙏, mohon diperbaiki🙏🙏🙏",-1,,
"Aplikasi yang membantu pelajaran banget rekomendasi jika ingin bimbel online akan tetapi, dalam developer kualitas video menengah harus di perjelas dengan berapa pixel harus nya agar jelas ga ada yang burem dan pada saat men chat tutor masih ada bug yg berupa berpindah nya ke chat tutor yang baru bales dan highlight harus nya notifikasi pas udh di liat langsung mati ini masih menyala jd agak mengganggu",-1,,
"Update nya kurang puas, merasa nyaman sama yg sebelumnya... Vidio yg sudah didownload tidak bisa dibuka... Mending sebelum updatenya... Lebih rebit saat download video eh taunya ga bisa dibuka :( segera dibenahi lah... Udah bayar lo",-1,,
"belajar di quipper bagus, tapi aplikasinya jelek, video sbmptn jika dibuka lewat aplikasi suka macet dan aplikasi keluar sendiri loadingnya juga lama padahal udah offline kalau gini mood belajar jadi ilang, video hanya bagus kalau ditonton lewat web, tapi kalau buka di web terus jadi boros kuota, tolong perbaiki aplikasinya lagi UTBK udh deket",-1,,
"Saya kelas 11 saat ini, saya sudah berlangganan 2thn an, saya mengambil langganan quipper sebesar 500 sekian dan saya sudah melakukan pembayaran, 2 bulan quipper saya belum saya buka sama sekali, lalu bulan ketiga saya log in akun saya yg sudah berlangganan itu, tapi sama sekali tidak mau me refresh, saya hanya mendapati akun saya hanya dpt terisi video yg telah saya tonton di kelas 10, saya coba lagi dan lagi, bahkan saya menghubungi kakak quipper, tapi jawaban tetap tidak pasti! T_T bohong!",-1,,
"Soal yang diberikan guru saya gak bisa di buka-buka, padahal jaringan aku dah pull, dah beli kuota juga, ganti kuora juga, sampe ngewifi gak bisa-bisa, saya jdi tidak bisa mengumpulkan tugas saya, dari kemarin seperti ini, membuat saya ke ewa, nilai saya tidak ada dan saya dinyatakan nol. Kecewa sekali, maaf sebelumnya mohon tindakannya, apa yang salah?",-1,,
Sebenarnya udh bagus. Tp banyak soal yg kunci jwbannya beda dengan jwbn yg sebenarnya. Jadi waktu jawab benar eh malah disalahin. Jawab salah malah dibenarkan. Tlg diperbaiki sistemnya,-1,,
"Ini gimana cara daftarnya sih, udah berulang ""kali sYa coba tetep gak bisa udah pakek akun goggle fb trs daftar lagi tetep gak bisa ini cara login nya gimana!? Tolong di jelaskan saya butuh untuk belajar",-1,,
"sip sih kalo bisa saran saya ditambah kayak animasi, video lebih singkatin lagi, dan jangan terlalu banyak sub materi, dan terakhir kalo bisa buat akhirat juga pelajarannya kayak ruang ngaji yang punya aplikasi sebelah",-1,,
Tolong perbaiki lagi quipper vidionya soalnya jawaban quipper vidio ama yg di dalam soal quipper jawabanya berbeda dan itu membuat nilai saya jadi jelek,-1,,
"Semua Bagus, Cuma mau ngasih saran aja buat Quipper Kalo tutor sudah selesai video, tolong diShoot juga tulisan dipapan tulisnya Soalnya ketika diakhir video, ketika saya mau mencatat Materi yg diberikan pasti tulisannya terhalang oleh sang tutor... Maaf ini hanya saran",-1,,
"aplikasi sudah bagus walaupun be erapa materi harus lihat link, saran saya sih materinya diaplikasi semua aja sama kalau bisa ditambahin soal dan pembahasan simak UI dan UTUL UGM atau persiapan STAN pasti aplikasi ini bisa menjadi bimbel online terbaik diindonesia",-1,,
"Kenapa soal UN yang ada gambarnya seperti matematika dan Ipa tdk bisa dibuka,tidak ada gambar,jd tdk thu soal yg ditanyakan apa,padahal jaringan sangat stabil???",-1,,
Kenapa saya tidak bisa masuk akun quipper saya yang telah dikaitkan dengan akun google???,-1,,
"Tutor sosiologi nya kurang baik menurut saya ,dia menjelaskan kaya belum paham !, banyak eeee eee ,seperti di hapal ,gmn bisa paham klo tutor nya agak kurang ,mohoj di perbaiki 🙏🙏",-1,,
Gimana clipper semakin mahal bayarnya malah paket 1 tahun harus Rp100.000 gimana ini untuk belajar aja harus membayar mending smule Rp12.000 bisa karaoke sepuasnya Terima kasih Quipper sudah menjadi aplikasi yang aksesibel dengan tunanetra tapi mohon ada gratisan gimana ini berbayar terus saya tidak bisa mendengarkan atau mendownload materi secara gratis,-1,,
Entah aplikasi apaan heran banget kalau bukan karena tugas sekolah gw gabakal nginstal masa download gambar loading lama amat padahal jaringan cepet trs kenapa susah banget login di website padahal nama pengguna dah bener mau ganti kata sandi kaga bisa gk ada email. Kalau emang niat bikin aplikasi yang bnr donk.,-1,,
"Makasih sebelumnya karena sudah memberikan materi belajar kepada kami semua... Aplikasi ini sudah baik namun pada saat saya membuka materi saya jika materi itu punya gambar pasti gambar itu hanya muncul gambar gunung saja terus menerus, harapan saya itu bisa diperbaiki,sekian dan terimakasih",-1,,
"Halo quipper aku sedikit kecewa dengan pelajar kimia kelas 12, dia terlalu berbelit2 dan aku sulit memahaminya dan aku sangat suka pelajar fisika, awalnya yang paling sulit ya fisika tpi fisika ku akhirnya membaik sejak pakai quipper namun aku semakin bingung untuk kimia",-1,,
"kadang ngantuk dengerin pematerinya jelasin tapi ada juga yg ga bikin ngantuk, terus konten aplikasinya juga ga menarik, tolong ditingkatkan lagi ya, ga mau lagi langganan disini",-1,,
Maaf melenceng saya sudah mengunduh seluruh video matematika Revisi 2013 semester 1. Keesokan harinya saya mau lihat hasil unduhan saya unduhan saya kereset lagi alias ilang dan disuruh download lagi. Bukannnya bagus malah ngehabisin kuota 👎kgk dibales? Ngapa developer? Ngantuk?,-1,,
Bntang nya 4 . Maaf yaa . Soalnya msh ad materi yg mesti di liat di web . Knpa hrus buka di web ? Mnta tolong spya nnti materi nya smua lgsung ad di aplikasi . Gk usah buka2 web lagi .,-1,,
Saya kecewa banget... Karna akun saya ga bisa masuk ke aplikasi.... Kapok saya dowload aplikasi ini 😞😞,-1,,
"Udah buat akun...lama ga buka lagi mau buka,eh ilang .Buat akun lagi,tambah bruet... katanya email sudah digunakan,dari dulu email gue itu tong...Yampun .. ngulangin tugas dari awal lage...bikin email lagi pula.Jos banget apk nieh",-1,,
ini saya mau dapet kodenya gmn?? saya udh daftar truss suruh verivikasi email. buka tautan nya. terus saya buka tautannya tetap sama saja. gmn sihh?? saya mau belajar,-1,,
"Alhamdulillah kak sudah bisa masuk sekarang, tapi kenapa saya ngga bisa buka soal materi kelas 11 ya? Atau karena saya belum bayar jadinya ngga bisa? Kalau untuk latihan SBMPTN bisa. Tolong diperbaiki kak!",-1,,
"Hei perusahaan anjing klo kunjungan ke sekolah tolong soalnya di sesuaikan, sdh datang mendadak soalnya gak sesuai dgn yg kita pelajari, nilai jadi jelek plus dimarahin semua guru mata pelajaran, makasih aplikasi anjink",-1,,
"Wajib baca, sebelum instal, bcs aku juga instal apk ini gegara dipaksa sama sekolahkuu.Aku mau share mengenai kelebihan quipper niih, josss banget pokoknya. Ketika saya diberi materi sama guru, setelah diunduh materinya tuh ngga kesimpen ke quippernya, jadi susah banget nyari tadi materinya kesimpen dimana, jadi nguras storage device juga kaaan.",-1,,
"Diharapkan performa aplikasi ditingkatkan kembali, karena ada bug yang cukup mengganggu. Untuk Video pembelajaran dan Study guide sudah bagus. Tambahan : Perbaiki kesalahan kesalahan pada soalnya terutama pada kelas 11",-1,,
"sip apk berlangganan bagus walau kadang error dan harus buka web tapi tetep membantu, sarannya kalo bisa catatan panduan belajar nya bisa kebuka langsung dibawah videonya tapi bukan yg chap 1 aja chap 2 dan seterusnya juga biar ga susah liatnya lagi. thanks quipper video.",-1,,
Tolong bantuin dong...saya milih kelas dibawah kelas 9 tapi yg materi yg keluar kok yg buat SMA sih... terus kalo lagi mau tugas dari guru pas mau buka soalnya tuh loading ya lama bangeettt....padahal jaringan WiFi aku baguss...,-1,,
Sudah bagus namun perlu merevisi materinya kurikulum 2013. Sejauh ini yang saya temukan ada materi yang kurang untuk kelas 11 seperti Fisika tentang elastisitas namun untungnya ada di pembahasan sbmptn dan Biologi materi sintesis protein tidak ada di kelas 11 untungnya ada di kelas 12. Tapi perlu teliti saya mencari bahsan materi nya mohon untuk keteraturan nya. Jangan saya kira tak ada. Terima kasih. Meskipun pembahasan agak lama namun saya suka karena membahas contoh soal yang kira-kira ada diulangan. Tingkatkan,-1,,
"Hai quipper, sebenernya video materi yang disampaikan bagus. Tapi setiap saya download videonya kenapa selalu ilang ga bisa dibuka gitu. Aku coba download ulang juga tetep ga bisa dibuka.",-1,,
"Saya kan lupa kata sandi nih,terus disuruh ganti password harus inget sandi lama,kalo gua ingat gak bakalan gua ganti nih password, nih masalahnya password lama hilang(lupa)",-1,,
"Terimakasih quipper, sejak saya tahu aplikasi quipper saya menjadi tahu apa itu hidup ribet. Aplikasi quipper juga luar biasa, karena dengan menggunakannya saya dapat lebih mengasah emosi dan melatih kesabaran.",-1,,
"Sbg app berstandar internasional semestinya perangkat ini bisa mengembangkan lebih banyak fitur untuk membantu siswa dlm belajar,disini msh sering suka nge-bug terlalu banyak loading imagenya sehingga materi yg di pelajari tdk benar2 tersampaikan dgn jelas.Ini sangat disayangkan krn ikut menghambat pengguna yg belajar di app ini & saya sendiri turut merasakan kendalanya.Smg segera ada solusi serta pemecahan masalahnya agar semua pengguna dpt merasakan kenyamanan dlm berlangganan app ini(amiiin).",-1,,
Masak gk bisa masuk aku udah nulis email dan sandi aku gk bisa masuk padahal itu kan aku mau daftar sampai aku pake email bunda ku tetap aja gk bisa gimana sih tolong dong di percepat apk nya danaku anggap biasa aja aplikasinya,-1,,
"perlu diperbaiki lagi, masa saya mengerjakan soal ""loading image"" tapi ketika sy refresh tetep ndak bisa,trs saat saya mau Download video dan materi pembelajaran tidak bisa bebarengan,saya kluar dari aplikasi lalu sy masuk lagi hasil Download sy yg belum selesai hilang semua.",-1,,
"videonya bagus,topiknya juga cukup lengkap,tapi sayangnya di latihan soal gk ada kunci jawabannya,apalagi soal bahasa inggris.Jadi kalau salah di pembahasannya gk ada jawaban yg bener,semoga bisa cepat diperbaiki.",-1,,
Sangat jelek karena jika quipper memberi paket pts atau uas akan tercampur ke menu halaman tugas seharusnya quipper memberi menu sendiri untuk memberi paket pts atau lainya,-1,,
"kurang, video tutor masih manual menggunakan papan tulis... lebih maksimal lagi jika video menggunakan animasi / motion graph agar lebih mudah dimengerti",-1,,
Kak kenapa saat saya baru pertama kali ngerjain soal itu padahal benar semua ada nilai terakhirnya 0% baru diatasnya 100% ?? Padahal saya baru pertama kali ngerjainya dan saya tanya teman2 saya mereka langsung keluar nilai 100% tidak ada nilai terakhirnya,-1,,
"Saya sudah berlangganan dengan quipper, awalnya jaringan di aplikasi ini baik baik saja tapi semakin hari kenapa aplikasi ini semakin buruk dalam aksesnya apalagi saat soal soal yang memiliki gambar dan tidak terdeteksi, padahal akses jaringan untuk semua aplikasi di hp saya baik baik saja.",-1,,
Kalo Menurut Saya Aplikasi ini harus banyak update masalah fix bug dulu baru tambahan model tampilan animasi antarmuka aplikasi biar enak dipandang dan tidak bosan kalo menurut saya itu saja keluhannya.,-1,,
Saya suka aplikasi ini tapi tutornya memiliki masalah yang sama dengan guru lain. Jangan terlalu lama memperkenalkan diri aku kesini untuk belajar bukan berkenalan dengan orang lain dan aku tidak nyaman dengan betapa ramahnya para tutornya ughh😖,-1,,
"saya kan udah bayar nihhhhhh, tapi akun saya gabisa masuk, udah mintol ke kakak"" quipper tapi malah ga urusin, udah bayar loh padahal:))) percuma bgt, udah bayar tpi gabisa dibuka, parahnihparah",-1,,
"ini kenapa abis di update, video yg udah di download g bisa di puter ya? tolong direspon, kasian yang sudah bayar mahal tapi tidak mendapatkan yang di inginkan",-1,,
"Hallo, saya maya saya kelas 4 sd saya mau ngomong tentang quipper ini....kenapa kok aplikasi quipper ini gak bisa untuk kelas 4 sd seharus nya bisa biar kita semua bisa belajar....dan untuk kelas 1-5 itu juga biar bisa belajar dengan baik dan belajarnya itu gak usah berbayar....tolong diperbaiki ya",-1,,
"Tiga aja dulu ya,maaf ya saya kurang puas dgn materi yg tidak runtut,jadi untuk yg pertama kali masuk materi kadang nyasar ke materi lain dan jadinya saya pusing sendiri,walaupun materi dlm satu video itu bagus tapi saya sangat menyesalkan dengan metode yamg seperti ini yaa,jadinya seolah seolah aplikasi ini tidak membantu kita malah seperti menambah pusing saja,semoga masalah ini dapat di fix ya,krn saya sudah membayar,bila satu tahun seperti ini belum tentu nantisayadapat mooduntukmemakainya.",-1,,
Saya sangat suka Tapi kenapa di web dan apk kadang memiliki perbedaan Jadi terkadang saya harus membuka web untuk mendapatkan beberapa materi yang tidak tersedia di apk Mohon ability dari apk nya di tingkatkan,-1,,
Semakin hari semakin lemot. Buat offline video aja sampe 1 jam lebih. Padahal kalau buat aplikasi lain ngga selemot ini deh. Padahal kekuatan sinyal juga ratusan. Terus sama ada soa dimana padahal jawaban sama pembahasannya beda banget. Jawaban sama pembahan beda banget deh. Jadi kecewa sama aplikasi ini.,-1,,
"Lemot banget sumpah, pantes pada pindah ke class room.. Karena tugas ajaa ke sini lagi",-1,,
"Saya sudah berlangganan paket intensif, tapi paket pembelajaran nya tidak muncul 😭",-1,,
"Sudah bagus, menyenangkan untuk belajar disini dan gampang dipahami, tapi mohon datengin sesi tanya jawab di aplikasi nya ka, karena akan ada banyak pertanyaan dari penjelasan penjelasan kaka:)",-1,,
Saya sudah berlangganan tiba tiba akun saya log out sendiri setelah itu saya login lagi bisa tetapi berlangganan saya menghilang bahkan riwayat berlangganan nya juga hilang saya sudah coba lapor ke mas mas yang sosialisasi ke sekolah katanya mau di klaim tapi sampai sekarang tidak ada info lagi,-1,,
"aplikasi nya sudah bagus, bisa belajar dimanapun. tapi kenapa ya saat latihan soal lalu ada gambar, gambar nya sebagian tidak muncul,help meeee :((",-1,,
"Bikin ngantuk & cepat bosan, lbh bgs klo setiap materi diberi animasi2 yg menarik, bukan hanya di bagian tertentu sj, tp lbh difokuskan di materi2 inti & lainnya spy bljr jd ga suntuk",-1,,
"Aplikasinya kurang mrnarik dan kurang praktis, harus susah"" buka website untuk sekedar lihat level dan sbagainya. Agak kecewa Bgusnya sih di perbaiki lagi biar aksesnya gampang",-1,,
Sedikit banget materinyaa. Khusus kelas 10nya masa begitu doang materi nya????? Tolong yaa di tambahin lagiiii. Klo gini uang nyokap saya yang rugiiiii,-1,,
Kok video yg materiny pasar dan terbentukya harga pasar bagian 1.. Kok nggak bisa dibuka?? Klo di download loadingny tetap 91% kok nggak naik-naik y? Hehehe,-1,,
Maaf bintangnya tiga soalnya saya denger dari komennya orang itu ada yg nggk bagus jadi saya kasih tiga trus saya mau coba dulu karena sekarang lagi di download tpi saya downloadnya itu dari tadi pagi sampai sekarang ya padahala koutanya 3 gb kenapa ya,-1,,
Woi gimana sih kenapa kok quipper saya tidak seperti yang lainnya padahal quipper ini buat ulangan!!! Tolong diperbaiki lagi jd saya udah ngerjain susah susah malah nggak bisa dikirim anjinglah,-1,,
"Saya susah banget buat daftar, saya sampai ganti HP ke android cuma mau dowload APL ini tapi sama aja bisanya daftar harus lewat Google Chrome terus pas mau masuk lewat aplikasi ga bisa.sinyal saya sudah full tapi tetep aja ada kendala. Saya kecewa banget sama aplikasi ini",-1,,
Astaga kakk Gimana nihhhh kenapa saya ga bisa cari materi SMA.... orang tua saya nyesel ngerekomendasikan quipper untuk tunjangan belajar saya dan pada akhirnya ga bisa di proses materi untuk SMA dah lah!,-1,,
"Awalnya saya kira bakalan senang belajar sengan ruang guru, ternyata quipper mengajarkan bahwa masih ada tanah dibawah tanah. Rugi anjir buang kuota. Kek waktu itu ada abang abang sales ruang guru satang ke sekolah bilanghya quipper kek membeli kucing dalam karung, eh ternyata bener banget njirt",-1,,
Kenapa soal di quipper saya gk muncul tulisannya 'loading image' udah di reffresh masih gk bisa trs ada tulisannya 'tidak ada yg bisa ditampilkan' padhl tugas sya masih banyak Tolong... soalnya di munculin nanti pas di tgih sya belum ngerjain pdhl udh berusaha buat ngerjaain tanpa soal yg muncul😡,-1,,
"Kenapa saat saya buat akun kok gak bisa yaa, saya cobak buat aku pake akun google juga nggak bisa pake facebook juga nggak bisa pake cara manual ya gk bisa, sampai kesel saya tuhh 😩",-1,,
Quipper sudah mantap tpi dibalik itu masih ada sedikit kekurangan yaitu jika pada saat mendownload video dan jaringan tiba-tiba mati maka video gagal download. Klo bisa bikin metodenya seperti Yt yg otomatis jeda klau jaringan tiba-tiba mati pada saat download.,-1,,
"tolong konten yang hanya bisa dibuka di web diperbaiki. dan beberapa tampilan di ubah agar fresh dan tidak bosan, karena sudah berbulan bulan aplikasi ini tidak ada update, sehingga keliatan tidak terawat oleh developer",-1,,
"tambah lagi soal-soalnya buat latihan terus.. tolong ditingkatkan lagi supaya semua materi bisa dibuka di app dan tidak harus buka lewat web karna agak ribet. thanks quipper, membantu dalam belajar",-1,,
Saya sudah download dan insta aplikasinya. Tapi ketika saya akan login dengan akun facebook saya. Kenapa aplikasinya sperti tidk ada respon. Saya agah kecewa. Tapi tolong di perbaiki masalahnya !,-1,,
"Setelag saya update tugas saya tidak ada, awalnya ada 1 tugas setelah saya update tidak bisa muncul. Lalu bagaimana ini, ini sgt merugikan, seharusnya di update itu fitur tambah bagus bukan seperti ini",-1,,
"Sudah bagus, tapi kenapa ya kok materinya kurang lengkap, semisal di materi kelas 12 matematika, saya search belum ada materi statistika, padahal materi itu luas dan butuh sekali untuk dipelajari",-1,,
"suka belajar pake quipper tpi... kok pelajaran sejarah kelas 11 itu gk ada,padahal pelajaran sejarah kelas 10 ama 12 ada ,?? mohon di respon :)",-1,,
"Ni aplikasi Napa dah, padahal sandi bener malah gak bisa",-1,,
"Bagus siih, tapi tulisan di papannya kurang besar. Terus kenapa ya, tes minat bakatnya ga bisa di pakeee. Padahal udh berlangganan dan udh dicoba berkali-kalii. Mohon bantuannya:)",-1,,
"Saya baru selesai update quipper, awalnya di daftar tugas saya ada 1 tugas, setelah saya update dan masuk daftar tugas muter terus saya tunggu lama dan ternyata tugas saya hilang, kira"" gimana ya?",-1,,
"Aku baru download trus gk bisa daftar akun, slalu ada tulisan ""terjadi kendala coba lagi"" padahal jaringan bagus dipake aplikasi yg lain lancar tapi knapa mau daftar akun di quiper gk bisa. Tolong dijawab!",-1,,
"Kalau bisa tolong vidio pembelajaran nya memakai animasi saja kaya youtube kok-bisa,karna kalau memakai animasi saya jadi tertarik untuk mengikuti pembahasan pelajaran dan dengan memberikan visual yang nyaman pelajaran akan lebih mudah tersampaikan dan mudah diingat karna belajar dengan kesenangan akan selalu diingat",-1,,
"Aplikasi goblok, hapus aplikasi ini njengg, merusak masa depan siswa, nilai jelek² tros, belajar udh rajin tp aplikasi nya ngebugg bloka aja lah, materi dan soal beda jauh,",-1,,
"Tolong beberapa soal di quipper dibenarkan,karena ketika saya kerjakan saya tidak mendapatkan jawabannya,setelah saya lihat pembahasan ternyata soalnya yang salah Mohon untuk diperbaikin🙏,selebihnya sudah bagus kok👍",-1,,
"App apa ini ,,?saya masih ngerjain soal malah keluar sendiri idiot anjir mending kita baku hantam ajh yuh ,,,,materi sama di soal beda isianya juga ngga ada di gogle mending buka shope warna pink njir bermanfaat ada soalnya dan isianya",-1,,
"Tadi saya update apk quipper Tapi setelah di update kok malah jd lelet sih?? Hampir se jam saya tunggu tunggu tapi tetap aja loading, padahal jaringan saya lancar",-1,,
"Kan kak aku baru aja ngerjain tryout online, nah dari kemaren aku harusnya presentase benarnya 100 persen, tapi selalu ada yang disalahin jadi aku cuma ngasih 2 aja bintangnya soal nya sistem operasi milik kakak sekalian itu butuh aqua",-1,,
Gak bisa login!!!! Tolong kasih tau donk gimana login!!! Dah pake akun facebook dan google gak bisa!!!!!! Buat akun pun juga gak bisa!!!!!,-1,,
"Sinyal full tapi masih lag, terus pas ngerjain soal esay kalo salah jawab dikit aja di ulangi lagi dari awal mending jawabannya dikit, jadi tolong di perbaiki sebelum gua ngomong kasar.",-1,,
Kurang cocok soalnya orang yang promosi aknnya Qippeer video ke sklh saya sangat tidaks sesuai dengan ucapannya dan disini saya merasa di bohongi ketika saya dan teman saya telah nembayar nya.,-1,,
"Banyak bug,aku mau ngerjain tugas,malah udh ada isinya,tp di ganti jwbanya malah balik lg ke jwban semula,nilaiku jd jelek😠👎👎👎👎👎👎mana itu buat rapot 😠👎👊",-1,,
"Kenapa ya? Apk Quipper menuntut kt utk memakai HP dgn vrsi android 8.0 keatas.. pdhl byk jg pengguna yg memakai vrsi android dibwh ny.. sy jg merasa rugi, krn udh bayar tp kgk bs make... tolong di perhatikan ya...",-1,,
"Kak, tlg saya. Waktu saya menjawab soal, pas lodin dan saya coba lagi, semua soal materi saya hilang. Saya tidak bisa menjawab tugas saya dan saya sudah ketinggalan beberapa mata pelajaran. Ketika saya coba lagi email dan kata sandi saya selalu salah. Kak kumohon, bantu saya kak saya lupa email dan kata sandi ya. Mohon ya bantuannya",-1,,
Saya sebenarnya sangat suka app ini tapi menurut saya pribadi app ini akan lebih efektif jika materi soal soalnya itu ditambah dengan pembahasan secara video karna kalau cuman tulisan kadang pengguna seperti saya masih belum paham ko tiba tiba bisa segitu Jadi walaupun app ini memberikan cara yang lebih mudah tetap saja membingungkan jika tidak ada video pembahasan dari soal- soal,-1,,
"Gabisa ngerjain ulangan harian dari guru sekolah saya di quipper, cuma gara gara harus memperpanjang pembayaran. Padahal belum akhir semester.",-1,,
"knp sih quipper kok gak bisa dibuka di matpel mtk,fis,kim,dan semua materi yg berhubungan dengan hitungan? padahal jaringan saya bagus. TOLONG PERBAIKI DONG:( ORTU SAYA MARAH NIH KARENA MERASA RUGI:(",-1,,
"Sementara 2 dulu, mhon letunjuk. Ko saya ga bisa daftar kenapa ya..? Padahal semua petunjuk sdh lengkap diisi, tp keteranganya terjadi kendala dicoba terus terusan tetap saja gitu.",-1,,
Saya sngat kcewa.. kok nggk ad mtri buar K13 revisi.. sy nggk trima.. tolong d prbaiki sy udah byar mhal2 loh mba.. klau nggk.. sy minta uang sy d kmbalikan. Tolong ya mba. Apa apaan ini coba... sy kecewa bnget......😠😠😠😠😠😠😠 tolong jgn nipu deh mba. Ksian orng tua sya. Mohon d prbaiki. TAK BERKUALITAS,-1,,
