,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
41,gp:AOqpTOEBfjXaqYuILPtpSMvME7YCenFI3G8gFMaPOBpE5bM-k2GSpvEgKuNvgsVeZNus_n9jm3dklvTCvsVOnE8,Nadhirah Maharani,https://play-lh.googleusercontent.com/a-/AOh14GjdfUzoYLc7b1qsUHQt5MHgZbHOvCdj_xfljd9b,Good app. Thank you for helping me with my math tasks✅,5,0,,2020-11-10 04:06:11,"Halo Kak Nadhirah, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Nadhirah belajar MTK 🥰😃 Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-2176-3970. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Nadhirah! ❤️",2020-11-10 07:06:04
42,gp:AOqpTOHvkVT8dCg1U0XUBR3QULSNKmUDzZLbxZeyYu0f72-pZ4q_E8qG5VKq_2ow5QDyifmf3O9UcGnl7Uqur-8,Jerremy Arung Laby,https://play-lh.googleusercontent.com/a-/AOh14Gh17wqxydszrVL-vkTd-IuEhhoWUQ0aeiKKj7XY4g,I LOVE THIS APP 😍,5,0,3.100.30,2021-05-23 23:56:58,"Halo Kak Jerremy, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Jerremy! ❤️",2021-05-24 01:45:21
43,gp:AOqpTOFYQeNWNRXfSKGSW0A4zO6UB-Vhjxet1RL6p5cvQRgyc9AvGXPIlUxXuPIrL4GPq15FZRfzgIgwQmwyf30,Zidan Atsal,https://play-lh.googleusercontent.com/a-/AOh14GgVH0QhMNpYl-SMHKenc_R-mBYu_UdC19f1pDjf,"this will be the best app for study! Thank you CoLearn, it is very usefull!",5,3,2.0.4,2020-09-04 10:52:21,"Hi Zidan, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-09-07 00:58:50
44,gp:AOqpTOHEyQzvyfQDiwaJUwVFHLkbLj3Gcexzv8WgGl1i2J0U2HZI1hc_D90a9uvEN5jsnOSs6GiO4FnWcZ2St6w,Naira Ramadhin,https://play-lh.googleusercontent.com/a-/AOh14GhTMRQ92WTjMjImN5h-CiBks3P3zwaCHfNLjHeSjA,"this app is so good, very useful, thank you so much ! ❤️🦋",5,0,,2021-04-30 03:09:35,"Hi, Naira. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-04-30 04:05:10
45,gp:AOqpTOG8BOt1fJ2uCfR_8NW3uwm9tGAVvJlCH34OWign1epbvWji5nR8PEFBN4qFTK8xRQBV81-TROOG7bYitPE,Muhammad Naufal Ar. R,https://play-lh.googleusercontent.com/a-/AOh14GjoUgCfEMf0151YO59s4ZVtv-eLxkR6bwJPSUeB4A,I am very helped by this application,5,0,3.100.04,2021-01-29 18:10:19,"Hi, Muhammad. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-01-30 02:21:20
46,gp:AOqpTOF2ps_KmrKjHqY9VMpsmGYAm4d5lhj_TzNB-2EhIt5jkytIyG82N1JcB3aAQwcDQwRQoiDLMxLbZrPsoeU,articninja,https://play-lh.googleusercontent.com/a-/AOh14Gigvo0fn0ta30CnZ_yCB3U9u_hif_AQ5ddSSmS7eQ,Amazing!! It has all the problem I needed!,5,0,,2021-02-02 10:36:24,"Hi, Articninja. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-02-03 04:42:14
47,gp:AOqpTOE4ARK11VBMLB4WiYQUMhKfZmG6c4j4chWUjCsO8qB5kWTL86gziiTiZIygoQT0rVYPDJxwdwsSQxuAfgY,kayla Aulia,https://play-lh.googleusercontent.com/a-/AOh14GgqfnLNxm1y5SqIc9cyRBxRgJUsKW00jyEDs-kYmg,I like it this app,5,0,3.100.13,2021-03-19 09:36:42,"Hi, Kayla. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0817-2352-357 We would love to hear from you. Have a nice day! :)",2021-03-19 10:13:41
48,gp:AOqpTOFyu2FvDwn-iMvjxbjX3Ggam83b_IkQ8jfNaHsmfsx22H5zFIyTZnN6thPKJzLxW36ruA-wd4QRi0_kU7E,Arif Dalimunthe,https://play-lh.googleusercontent.com/a/AATXAJzRedUq0l85X77pSbce0XvExDXp7aUBhgTHHZBS=mo,"An amazing application, I appreciate that. Love it. Salute from Lampung- Indonesia",5,2,,2020-08-10 12:21:02,"Hi Arif Dalimunthe, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-08-24 10:29:40
49,gp:AOqpTOFPacyX3E6mUazCUrHKqq4PpM8KdKO1XjQJpRxkAkjmnJTU8P3_FGNKZJux88lygw0-k6J6AW4BWeLPRuY,aurelia zariska,https://play-lh.googleusercontent.com/a-/AOh14GgagJSnZhNnMzD_3Rkm5LWC0d2l9wJjBWGQyMTP_w,Great apps for online learning,5,1,1.2.1,2020-04-13 05:23:54,"Hai Aurelia, terima kasih atas dukungan Anda. Kami akan terus memberikan pengalaman pengguna yang lebih baik di aplikasi CoLearn. Yuk, ikuti kami di Instagram (@colearn.id) untuk mendapatkan informasi terbaru. Terima kasih :) -DS",2020-04-23 11:47:04
50,gp:AOqpTOEfpKsDNJtpSKvPpXunNv8vNnqcrFbBcb9uIUOdIOTBapgUkJ7dqfpIx8pyj7oM3c_74Xw_a1mZuaKus3g,Nandhita Chandra,https://play-lh.googleusercontent.com/a-/AOh14GiiMZpNLkxdTzgIW4UEvnFM5mDKdUSZjNiwC4bKgk4,It's really helpful ❤️,5,0,3.100.11,2021-03-04 14:44:18,"Hi, Nandhita. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-03-05 02:30:13
51,gp:AOqpTOEhnMqSKOpfeB0hFZSUlVwotL34q_yYp1KKa2W8nqO4EAcM80JoZMKzczzekgQNXIASGoVZi4OaeSC-nUg,lifadhli nasrullah,https://play-lh.googleusercontent.com/a-/AOh14GiMSy9wKOKjgDW09vlR-xh9cTpD0tI-cvpm5lcSPQ,It is so helpfull in learning Math,5,0,2.0.8,2020-11-04 22:12:31,"Halo Kak Fadhli, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-2176-3970. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Fadhli! ❤️",2020-11-05 02:46:07
52,gp:AOqpTOHUePd7RN8s7lT18iVZnQltkfVHc8Ptyds6RE0lXzTBNctmd9Az7V7JSdHBhbyM5OG0EjmFyFo9jNuVhuQ,Dinda Alifia,https://play-lh.googleusercontent.com/a-/AOh14GjBFBdx-v7CXWBjCDO2OdTvjcUnklixqzUT5k2Gxg,"this is a good app!! very helpful, thank you!!",5,0,2.1.0,2020-10-19 06:17:42,"Haii Kak Dinda, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Dinda belajar MTK 😃 Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-2176-5412. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Dinda!",2020-10-19 13:22:37
53,gp:AOqpTOFo-_osdRr6TldA-M8nQC_zG_36IlK-RRYY81tpilt-aFMvcGQjpR_SpkpSD13lim9r33Y08far81ZitB8,Sang Bunga,https://play-lh.googleusercontent.com/a/AATXAJyqVmvdLEqZJfXSc5CxyF7ovIamS8j7E0tiBCmu=mo,Helpful for studying math with Indonesian curriculum. 👍,5,2,2.0.5,2020-09-03 16:08:40,"Hi Bunga, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-09-07 01:00:36
54,gp:AOqpTOF2zVLmuIgSBL460eBorWikeob3Coc9dFGdLT9wa5meTqsEJ3_UIjWnLS54sC4sCyK0DOznHm3Li85e_54,Dhiyandra Karin,https://play-lh.googleusercontent.com/a-/AOh14GiX_6XFSmFBB_Uvgu9p4Y7OcygFMfg2y604y-maSg,"no need to say anything, this app is very helpful",5,0,,2021-04-07 14:09:31,"Hi, Dhiyandra. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-04-08 01:52:43
55,gp:AOqpTOHvy6giOC98BBUQT8-SrmUee_wfNanap479uMfS1GE5QBPHKAAv1hU83JpeoQKPaxaAei6oZ-ZNUzOyuKE,dan exalt,https://play-lh.googleusercontent.com/a/AATXAJxs1CUMBy9jHpLKH71H-w-C0t38QIzGNgovGl9I=mo,"Great app,Thank you CoLearn!!!!",5,0,3.100.02,2020-11-24 09:41:00,"Hai Kak, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-1949-5652. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak! ❤️",2020-11-25 09:46:48
56,gp:AOqpTOGgAIwgQSkYmeI925t1Qb-AoHEUaUM3xUSyT-jX2kPQFCh8D-0gcLGMF1k5CqT_dpH6D4h_EEhUpNf6LEY,Aviliana,https://play-lh.googleusercontent.com/a-/AOh14GhTFbLafV4o0Cech-dDS6_KVEZr60bMxYHSXdD1NA,CoLearn is so cool!,5,0,2.0.3,2020-08-31 10:37:25,"Hi Aviliana, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-08-31 11:28:00
57,gp:AOqpTOHwz4JegVU_FyFfJ9m6AJv5IPDFGkEF0z3X_UzYzyD2HQP568RbrNIroSTvzZfr3QBsjH61oarewKEvndY,Astari Dwijayanti,https://play-lh.googleusercontent.com/a-/AOh14GjgNtzalh8Cmy5GCGsMk_aZ-rVebK7oK02d0jLtIQ,"thank you for the apk, that really helped me keep up the spirit for you",5,1,2.0.4,2020-09-01 10:06:09,"Hi Astari, thank you for your support. CoLearn is pleased to be able to help you learn Math 😃 If you have suggestion or question about the app, please reach us to Whatsapp 0812-2176-5412. Your feedack is very important for us 😊 Have a wonderful day!",2020-09-28 06:18:16
58,gp:AOqpTOHS4IF7SoyHzqNHptRf8QpIjjgEmPYV1XnHG8fXyfFN5dt56Z_yhA7tPc8US0pFxrsmH55_xIM6m8KZsZU,Karisma Nur,https://play-lh.googleusercontent.com/a-/AOh14GhzpABUaXhlHb7k3aZqtFsjXMUdxWQiED07uTWQ,"Very helpful for learning, thanks 😊",5,1,3.100.02,2020-11-27 12:47:15,"Hi, Karisma. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-1949-5652. We would love to hear from you. Have a nice day! :)",2020-11-27 13:47:19
59,gp:AOqpTOGWCYEMYou8QKUntuEHwf-ejnWNt6lMirOHbnoUh02N76eHnQnY3UpDo-dLZ9p3DEQDqqTiAr-cduHuQXA,Adinda Prabowo,https://play-lh.googleusercontent.com/a-/AOh14GhFGQP7Tt57D9RU7Ujruj8R4ReOgc4XTCFiKLU0,"ooo app ny bgs yh, sy slsai ujian mtk pke ini hdhh, mks yh 🤣🤣🤣🤣🌹🌹🌹🌹🌹",5,0,3.100.13,2021-03-18 04:10:54,"Halo Kak Adinda, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Adinda belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Adinda! ❤️",2021-03-18 04:15:11
60,gp:AOqpTOEW8eSt52qYkOfHQPydINTrGvXDE2zquVExc2X2mZs__u3QaO4kZ8FV62qUyLZamtuFu7nOCEspN0KRxbo,Gavriel Jacobus,https://play-lh.googleusercontent.com/a-/AOh14Gio0FsgzkjeTCa8P9dpdjEQX8Owkxi53ULca3sB6A,I can solve my math in 3 minute...Try this app now,5,1,,2020-10-05 07:32:04,"Hi, Gavriel. Thank you for your support and for sharing your valuable experience to us. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-2176-5412. We would love to hear from you. Have a nice day! :)",2020-10-05 07:43:43
61,gp:AOqpTOHgKxYnIglwxjoGuDJSQ4909a2d9LDkl24cj7UAIS3gYMA_50MHUwfsKwqA_5bnzJeBuo3SNngVTroIibM,Filomina Bong,https://play-lh.googleusercontent.com/a-/AOh14Gh8wUtrz1G4EgxmlkSguVu-kjoAOk8o1pMMfD5I,I love this application,5,0,,2021-03-15 01:15:54,"Halo Kak Filomina, terima kasih atas dukungannya. Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0817-2352-357. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Filomina! ❤️
",2021-03-15 01:58:02
62,gp:AOqpTOFA5r1h01dD-O48Hm8qNzDslNBIZ1aWLCGh0VFqmQ9zqpe25_a-Hpwww4LTi5jKGOSwIWlUWcU45QaRrcA,Encang 38,https://play-lh.googleusercontent.com/a-/AOh14Ghq2CvcT77xzea_dZGnOYxnwijg_C9EzRjZGbN3HQ,Easy to find the solutions,5,0,,2021-01-29 11:10:20,"Hi, Encang. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-01-29 11:11:20
63,gp:AOqpTOEZwwr-BNwJO2SEkKPG3OJYLCt566s48L9pp3mmQLClP-YvhcR6dWI2EwsFoODW6YwXp6lUmF1-Dgv0i9Y,Gunedy Aly,https://play-lh.googleusercontent.com/a-/AOh14GgoT3fcJVwRrIykLqmDyeDrpbOIJWeb-8tpfOLE,good so easy,5,0,,2021-01-26 07:36:26,"Halo Kak Gunedy, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kak Gunedy belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Gunedy! ❤️
",2021-01-26 12:21:00
64,gp:AOqpTOEFs77EsLkokYCT4ZEYPf8J4JagsCo_hn7T4xM3jkYD94xP8HkYFEodqhwTv5KlbcxSK94xyLhxAsie0Mg,Purple You,https://play-lh.googleusercontent.com/a-/AOh14GjHgC2dJyvecLkPBrZafdJqlKFDMcsrkCjIWbsT,Really good app 😭😭😭,5,0,3.100.03,2020-12-04 12:35:12,"Halo Kak Natha, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-1949-5652. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Natha! ❤️",2020-12-05 07:08:47
65,gp:AOqpTOGpH5ivV0QaMiZa3JHbinqpIrv2cj5eCqMW5kmkSRLAYdVjXvDiSz0RAW28demW8qYDZsoZzJ2IE8xn8qQ,MCLE Gaming,https://play-lh.googleusercontent.com/a-/AOh14Gg4s0a2Oro-nXirAKd9Nj6pV5lVkUCIA7aEvCYU4Q,So good i can do my math exam 😄,5,0,,2020-11-22 09:34:31,"Hi, Mark. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-1949-5652. We would love to hear from you. Have a nice day! :)",2020-11-23 03:59:29
66,gp:AOqpTOEuo-TJktrkFwzYc80vXuf3hguwahYN-0mzosUWv5G2_I7vf0wc432TR94wpu01aDfz5o3WSsUf-_RYLb0,Dian Pernando Putra,https://play-lh.googleusercontent.com/a-/AOh14GgZ7teRMQGLYlesN6cWChLoW_zh0BWLugDlsFjXdQ,Great application for leraning!,5,0,,2020-07-17 03:17:40,"Hi Dian Pernando Putra, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-08-24 10:33:17
67,gp:AOqpTOF_xyhdx3Z9QXNcqPgYtQNVVEXjRKL889ZPADo--h8EDlEPnjXXnSX-6TWiD1I-U_g4maEw0jKQ7G8GALk,Sidik Man,https://play-lh.googleusercontent.com/a/AATXAJyKZr64DAttFK9S7gYtBRXZ8Vy3vTpwSqC-twYS=mo,Better than the other one. Keep it up!,5,0,,2020-09-09 23:35:42,"Hi Sidik, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-09-10 05:26:51
68,gp:AOqpTOHgfREY8GNc_gaQlSczkvyGni_Gx7M_HBXEx0ioIgEaQdvrfGpHdr7B0RuaD64SJx8upwDqC1nGxYtbAzo,Moreno Barus,https://play-lh.googleusercontent.com/a/AATXAJwSDhvgzHDzL4c8fuoBU5lw8YRRtU6VyvO-iQ4n=mo,this is very good,5,0,3.100.02,2020-11-13 13:47:29,"Halo Kak Moreno, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-1949-2248. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Moreno! ❤️",2020-11-12 10:51:11
69,gp:AOqpTOG8Sj0HEhy1NthPuasbuaIH3dqbjgd2moUACCI9D3sFjaQJjQibK5mtI5I5Ei1aJnCTa5YBNj3gArubnEQ,Heroika Dahliana Mahesty,https://play-lh.googleusercontent.com/a-/AOh14GjJyTM5svpl8jIeb3WLMV_4tSQwuPUHX4pFIztL0cU,love this app!,5,2,2.0.4,2020-09-01 21:52:32,"Hai Heroika, terima kasih atas dukungan kamu. CoLearn pasti bakal terus berkembang untuk ningkatin pengalaman belajar kamu jadi lebih baik nih. Semoga harimu menyenangkan! 😃",2020-09-02 01:22:52
70,gp:AOqpTOFF39VuCGGGwNtZEJHKg83Ip81HmeAsQi9YzhQ__kbhOjyxYuEy2eMfl15A-321Tq5EPO2nabO2C_zRsb0,Phoebe Kineisha,https://play-lh.googleusercontent.com/a-/AOh14Gi0ys-ILACJYTqQCyzBbGmm0rbtAlh0A1inopU3xA,"veryyyy helpfulll,tengkiuu co learn",5,0,3.100.04,2021-02-28 03:13:02,"Halo Kak Phoebe, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran lain untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Jangan lupa update aplikasi CoLearn versi terbaru kak 😊 Semangat sekolahnya, kak Phoebe! ❤️
",2021-03-01 02:25:25
71,gp:AOqpTOEM8gHI1qtfrCC5-9CEmyvuIaYx9RrTzOSnEETK_Ap2NbWDctpZkSvmKupsfaeIzqa1iLl0a5Q1xOIykD0,ptrwii edtz,https://play-lh.googleusercontent.com/a-/AOh14GiBBVFG89SOXL49lf3kXeWzDxXEe5XAxzHDp79e,Very Impressive this application,5,0,,2020-11-28 02:32:13,"Hi, Putri. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-2176-5412. We would love to hear from you. Have a nice day! :)",2020-11-28 02:43:50
72,gp:AOqpTOFRmRTwB2ALtyHOWaq_FZgxocOJQhKu5rGxKypaWww9jWbNHOVLcfTDdjAZeo-nRwiNuJn11o9YStG2BWY,Khusna Latifah Ivani,https://play-lh.googleusercontent.com/a/AATXAJzJbNUXxqUnNf0GN01kHUloyjv64aVRRJA-4RI=mo,"Thanks CoLearn, u ar my best study math.",5,0,2.0.4,2020-09-11 01:00:26,"Hai Khusna, terima kasih atas dukungan Khusna. CoLearn seneng banget bisa bantu Khusna belajar MTK. Colearn menambah 1000+ video setiap harinya dan akan terus berkembang supaya pengalaman belajar Khusna lebih baik 😃",2020-09-12 07:43:10
73,gp:AOqpTOG_uQh5pKIEv4inln5-gR7Nbtuz2PeLUxWJQsAyOtolDeKrswshbOAfgeGxRV2HUNY6NSsyAbhb99Qxo0U,Pungka star Sihite,https://play-lh.googleusercontent.com/a-/AOh14GjqVI1hiV-5DgaDxHnzwVci3koGMrWuTCmKcoNPfg,This good apps,5,1,2.0.5,2020-09-10 05:57:34,"Hi Pungka, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-09-10 07:38:48
74,gp:AOqpTOERW2tNcz7qp0HpyR4J0AGgvX4-2LIicLjxJHlp5Nc-MFcMSzhUKYNcj1fcUTFaeavhjiopsWyfoGpm8YU,Loammm Siaaa,https://play-lh.googleusercontent.com/a/AATXAJxMbBmqtAqMhrdprWrc64DWVtNyoSipChUytkE3=mo,CAN'T DESCRIBE BY WORDS,5,0,3.100.02,2020-11-17 08:43:33,"Halo Kak, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-1949-5652. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak! ❤️",2020-11-17 08:43:12
75,gp:AOqpTOF5sckwzNLOYhgzBa3kA_7kyTlzkbNeDQ3HWro-4XYPuj6M_om24J_0WwLc2XhSd8j3zxgqb_go2V0hPwU,Angelina Cahya S,https://play-lh.googleusercontent.com/a-/AOh14Gh-WcIjSoibGf0HhQ2ptKqbgBnPbxv2H00-p8Rl,I like this app,5,1,,2020-09-22 09:56:46,"Haii Angelina, terima kasih atas dukungan Angelina. Waah senang banget rasanya bisa bantu Angelina belajar MTK 😃 Oh iya, Angelina punya saran untuk CoLearn supaya bisa jadi lebih baik? Ceritain aja ke Whatsapp 0812-2176-5412. Saran Angelina penting banget buat CoLearn 😊 Semangat, Angelina!",2020-09-22 13:43:50
76,gp:AOqpTOHkitS409HGk_hbiSEBHRxp7Z2Bzwt20EWnL3oS7Ws7Quyqm6mBnMkdxwZ5IEE8mCd5-eKZpxmHUUqzvPQ,Alkhis Novriandasolin,https://play-lh.googleusercontent.com/a/AATXAJzhXeF6UfsNuJdE_b-x6PQqz-CoW2VpYCJl_C78=mo,Recomended And wort it ☺,5,0,2.1.0,2021-03-18 03:03:10,"Hi, Alkhis. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0817-2352-357 We would love to hear from you. Have a nice day! :)",2021-03-18 05:08:14
77,gp:AOqpTOGamVF4zo2q6_C6hsqnfnHHuhd_uKdFFFvkk-6Jog7Jn7_065hWAvcpEZSiUNLrNta4l0YU0D9lhIkr_uc,Samuel Tjahjono,https://play-lh.googleusercontent.com/a-/AOh14GjJRFP0oMbiKK8yESV24dzkrs_sErQg8FhXLbyj8Q,All around astounding.,5,1,,2020-08-31 10:48:56,"Hi Samuel, thank you for your support. CoLearn will be definitely developing to improve your learning experience continously. Have a nice day! 😃",2020-08-31 11:27:35
78,gp:AOqpTOGw6fnnCUoukG9gzxePS6NYXFLd26rmiEfANGIjFrvnJ_za4mA0z44Bz2Qst6-_y_TIGQ2FQllGPF6HGtA,Abdul Malik Kautsar,https://play-lh.googleusercontent.com/a-/AOh14GimO0HDW8inLorzn5Xsv_oqxMSVHmOuMjrVSDuxpw,The best of the best,5,1,3.100.03,2020-11-29 07:42:32,"Hi, Abdul. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-2176-5412. We would love to hear from you. Have a nice day! ❤️",2020-12-05 13:33:40
79,gp:AOqpTOFT0hlZl8z2j_B5CdKF8gnRQgY6yIXDWkTwqHV0z2X_nj4cxLnBNUxKzTIsSjgx098HXFH4Gjio4PuM1zk,Evan Carlo,https://play-lh.googleusercontent.com/a-/AOh14GitFZvXv-kw_oFv8aDgOutpFDJFWX2F8Y_IYsr0Uw,Nice i love it,5,0,2.0.6,2020-09-30 02:15:33,"Hi, Evan. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-2176-5412. We would love to hear from you. Have a nice day! :)",2020-09-30 04:19:14
80,gp:AOqpTOFclkGctje04-wi-OZe-0y3Y_OIQBIb6YVQyHpURoAwP58U8EV_QGDNCQRU1S4okvQhmt-Ur89SegLnxIs,B D,https://play-lh.googleusercontent.com/a-/AOh14GhGBPIC_7aQetqgcnajW5sPktmsTpk1bWSCEPomEA,I'm so sory for delete this aplication,5,0,,2020-09-17 01:59:54,"Hi, can you tell us more detail about the issue you have experienced at Whatsapp 0812-2176-5412? It will be very helpful for us to investigate and fix it. Thank you :)",2020-09-19 08:53:22
81,gp:AOqpTOGxp3Slpv0kXaSV7dXdBrABK_K-QtZZK7am_U2W4YPLXzxnO3GbkaYvZniCXwlsLfD03Iw_4obc1U0vc7w,Lunnie 512,https://play-lh.googleusercontent.com/a-/AOh14Gg_2taguOcl7nWjorDY-PwM2eUhKeqlVrGITDjOiA,"This is amazing app:D Easy to understand. But, pls add download options. It will veey helpfully :D",5,0,3.100.30,2021-05-25 03:05:32,"Hi, Lunnie. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-05-25 04:17:09
82,gp:AOqpTOFlP6Smei5_K6IVs4S1ef7Wtp3foVRl8T0SOjMzh1H8oKhaNVzOxUwiHRZLynPO6VBUqrJuJ_c0zNGNjSU,nabila,https://play-lh.googleusercontent.com/a-/AOh14Gipe2xsPaXxjBGO3kug1WLLN3FnfJaE7cnwkbuRFw,"terbaik sih ini, selain ada vid pembahasan ada juga latihannya :""",5,0,3.100.30,2021-05-19 09:46:48,"Halo Kak Nabila, terima kasih atas dukungannya. Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Nabila! ❤️",2021-05-19 11:42:16
83,gp:AOqpTOHQQ7_kl6xKENq12gYTR4lffpooTFJUhcbXBXpqXjiK7cdaQaad_T0rRLE3XswJjBjFRnY67JOtnL6BPlU,Muhamad Ardiansah,https://play-lh.googleusercontent.com/a-/AOh14GhVuw8LuIMKEyx2GyjPFUYr9CrJmiXcMINCx92Kxw,Ini adalah aplikasi belajar terbaik,5,0,3.100.30,2021-05-17 02:17:12,"Halo Kak Muhamad, terima kasih atas dukungannya. CoLearn senang banget bisa bantu kakak belajar MTK 🥰😃 Kalau ada saran untuk CoLearn supaya bisa jadi lebih baik, kirim aja ke Whatsapp 0812-9898-9634. Saran kakak penting banget buat CoLearn 😊 Semangat sekolahnya, kak Muhamad! ❤️",2021-05-17 01:50:31
84,gp:AOqpTOHi23eC6nPymq0CLoZYgWs4Je0xvSMJRybKNhRAYPNuE12Gu7mX2c-CAVfDo7nwrErXRYEDgTrIciGPA14,imelda oktavia,https://play-lh.googleusercontent.com/a-/AOh14GjsQqaDKmFcrRpA6FdHmtoMmSxhrt_GerOK_PrW,AMAZING,5,0,3.100.23,2021-04-25 13:11:15,"Hi, Imelda. Thank you for your support. We are glad that you like to learn Math with CoLearn app. If you have any question or suggestion, please write to us at Whatsapp 0812-9898-9634 We would love to hear from you. Have a nice day! :)",2021-04-26 02:28:32
