,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
181,gp:AOqpTOGgowsa9yiePg36bvUPOv5ooa2ErxmsjUbmXbbF8ic9t6lw4HQ6HVQVmFwlyVrI_37f1y3_cjgvnFS6q9U,Lucia Lamba,https://play-lh.googleusercontent.com/a-/AOh14GirZRWmTWmCwIyVcHeDpUToec5ymbF2K_k58jQHsA,This aplication is so good. I like it very much. Thank you for Ruangguru😊👍.,5,5,4.5.3,2019-07-21 21:55:46,"Hi Squad.
Cool! We are really glad you liked the Ruangguru application. Hopefully it can help in your learning process. Keep learning with Ruangguru to improve your achievements. Thank you for the 5 stars you give 😊",2019-07-22 02:59:43
182,gp:AOqpTOFQv2ti88AlzUvyehJ80aD453h1pwIhHs4jWf7IEfCSbvnYqtYdxbcvHJFMr8u9nxDncHwNH3yG-Y-vfws,RAMA NUR ARFIYAN DEWA PRATAMA,https://play-lh.googleusercontent.com/a-/AOh14GiO4wLkAsAFgj4dGvqygtqnvK2ZZpxGp3KrSrwwfg,I think that was very magnificent to study every day without doubt and it was able study in everywhere without you think you dont have a lot of time,5,0,5.9.0,2020-08-01 06:54:12,"Hi, Rama. Thank you for the positive appreciation you have given for the Ruangguru Application. Your support means a lot to us so we can continue to innovate in developing educational content to be even better. Happy learning with the Ruangguru Application, and we wait for great news from you. -Dhil😊",2020-08-02 13:18:49
183,gp:AOqpTOGSi-zTHOjYhrCAbdjz9czxwuiibNMpVW64vLn_th3ONPC5cqvazK3OTc6eIMnLqORHjl2M8JgyUVSzvnw,Dwi Harianto Saputra,https://play-lh.googleusercontent.com/a-/AOh14GiL4x3O0vebyIeMxr0wvJEgP1K2XRBzbNOeVfJA,"exellence app, and exremely recomended for someone who need improve and would prepare to exam",5,2,4.2.6,2019-06-10 16:58:36,"Yeay, thank you for the amazing review, Dwi! Thank you for taking a moment to recommend us to others. Your kind words are greatley appreciated 😊[Des]",2019-11-15 04:13:06
184,gp:AOqpTOEemA5d5SJvojlVV105LxBCCjk20SD4kiij4oV7UD4-eERuPFW_fUisllcNR9AwJmmTcXYYnkJCnxsYlqg,36 Yovana Caren,https://play-lh.googleusercontent.com/a-/AOh14GiIAcxkZNT7Yk2xlC4McrqlxbuoYBPrnCA_m3WajQ,This application is really good and actually Fun!! It's like we're playing games. Thankyouu.,5,8,5.8.2,2020-07-13 08:07:59,"Halo Yovana. Terima kasih telah memberikan bintang 5 untuk Aplikasi Ruangguru. Kami sangat senang jika kamu menyukai Aplikasi Ruangguru. Ruangguru cara belajarnya memang didesain seperti pada permainan game nih, jadi bisa belajar asik dan mudah deh sekarang! Sukses terus yaa untuk sekolahnya. Semangat! -Dwi😉",2020-08-05 02:56:41
185,gp:AOqpTOF8mb7TSwu2NQhw2K3afM_0-MR5G-hKEJqcQm_VQN6P2lOzPMWPlQ7Y7YMHfR9f8JBfl6po7nsHLEqE1Qs,Amelia Bunardi,https://play-lh.googleusercontent.com/a/AATXAJwDC9jHOojkDpTr1Z2xcHOm3EZK5E0S-FIGRhn1=mo,A very useful app. The best educational app that would help become better in studying everyday,5,1,5.12.1,2020-10-11 09:45:11,"Hai Amelia Bunardi, terima kasih sudah memberikan bintang 5 untuk Aplikasi Ruangguru. Kami berharap dan ikut senang jika Aplikasi Ruangguru bisa memudahkan dan memotivasi kamu dalam belajar lebih giat dan menjadikan kamu semakin berprestasi. Tetap semangat belajar ya. Semoga cita-cita kamu terwujud bersama Ruangguru. Cheers, Kiki 😊",2020-10-11 10:02:49
186,gp:AOqpTOH3Rc3s8CvvTUBoSy9yh5cabr6N3pnTN_t0kPqbRvtH5IssoiK-pZj4GWBSL91yp5BuzzdeECoCB35h2D8,Claudia arelexia,https://play-lh.googleusercontent.com/a-/AOh14GiPPsBlLn7kMhKrO7c3WucnQGlDEWPb1vVxf6GjxNQ,"i dont really know how this app work at the first place.I just download it because i saw it on a tv show, and i think that'll be great for me cuz my mom say im a LAZY BEING duhh.... .Then help me use dis app and, i've use dis app for abt 3 days andd it was fun.",5,1,5.8.2,2020-07-15 13:38:30,"Hai, Claudia. Terima kasih juga telah memberikan bintang 5 untuk Aplikasi Ruangguru yaa. Kami senang apabila Ruangguru bisa membantu kamu dalam memahami materi secara lebih mudah. Terus tingkatkan prestasi kamu dengan belajar secara rutin bersama Ruangguru. Selamat belajar😊 -Nurli",2020-07-20 03:31:24
187,gp:AOqpTOH2D38SHlU7vLN4_gqBAn5MxnV6Xfe_A7sh8KvKkhl2z_QP0y9tBhfzO6vRLis68XVXGfTq9pTVAbONbwc,afiah nasution,https://play-lh.googleusercontent.com/a-/AOh14GhIh4Y5MFhjX-tcrzLlkpS9FqO6cvPXyplCuwnzIA,so far this application is really helpful. friendly and easy user interface👍,5,0,,2019-08-01 03:49:30,"Hi Afiah, thank you for the appreciation. Your encouraging words motivated us to always keep improving our contents and services so you can have better learning experience while using our App. Keep going, Afiah, every challenge encountered there is opportunity for growth, Cheers 😊 - Fenty",2019-08-04 07:57:57
188,gp:AOqpTOGvJlaC3cArSLEHEeuQet-SbrKWv_BVHeGQhjtA5verKf7W4bzCv1Psd5QVLO5Q02m3_5Pu_dsftdvOQ9E,alyaulfa elvandari,https://play-lh.googleusercontent.com/a-/AOh14Gjvd-On_gtV7ePnZR2USUePeEOQfOH0TcUs42J8-g,so awesome platform to study! makes the students more easier to gain knowledge😍,5,1,5.13.1,2020-10-26 13:14:21,"Halo Alyaulfa, terima kasih sudah memberikan bintang 5 untuk Aplikasi Ruangguru yaa. Ruangguru bertujuan membantu siswa-siswi Indonesia termasuk kamu agar merasakan pengalaman belajar yang lebih mudah dan menyenangkan. Jangan lupa untuk follow Instagram Ruangguru @ruangguru untuk info menarik lainnya 😊 -Andika-",2020-11-01 07:58:30
189,gp:AOqpTOFxHJkd7lnWZVF10nPa25qrrFHRC-KNczZ7v--hefR02dr1cQuosL-bJEQM15LoEx8ZCYoszVG3z0LGhaw,Ross Alex,https://play-lh.googleusercontent.com/a-/AOh14GiHrR55XHH6BUK0PQ20ToRXsuYrOI0Pp1a8vW1XVQ,It was amazing! It was like animated rather than teaching in the school,5,1,4.7.7.rc,2019-11-08 11:06:24,"Hi Alex, we are also happy could to helped and accompany your learning process so far. Let's share your cool ways of learning with Ruangguru Application to your friends and so that they can download and having an experience of features in Ruangguru Application. Thank you for giving a 5 star. Cheers, Upi 😊",2019-11-08 12:40:56
190,gp:AOqpTOGNijMUmRSFgJr5lBpcWzKwrGoRNdsBYzZJb7Eo84qYBex-PGdwl2KWf0cG7phCq7e1XAo5awZ-h8J4vDk,Aceng Mulyadi,https://play-lh.googleusercontent.com/a/AATXAJwzBRULmHJoQ5GY1Q2iur1gvZoOxqetteYi0Kzw=mo,Great app. Make it easy to learning. Love it. Thank You,5,0,,2020-10-03 06:04:43,Terima kasih telah memberikan bintang 5 untuk Aplikasi Ruangguru yaa. Segera coba fitur-fitur belajar di Rungguru agar proses belajar kamu menjadi lebih menyenangkan. Kami akan sangat senang apabila Ruangguru bisa membantu kamu dalam memahami materi secara lebih mudah. Selamat belajar😊 - Hani,2020-10-03 08:31:52
191,gp:AOqpTOHkUZCBseN7PycYqj6_qqb-z491UEWmzgnISRwB3F_uLIzEwsbhH5m08FfVJYPb4pAFUJpsTerW3pFmKSc,greamer- _,https://play-lh.googleusercontent.com/a-/AOh14Gjjt2YIp4wh6VE-0gzW9B9lky3RkY9GvPQInnp6,this app is really helpful with school and studying is made easier because of it,5,0,4.7.5,2019-10-16 22:43:33,"Hello, thank you for giving 5 stars to the Ruangguru application. We are happy if this application helps your learning. Stay enthusiastic and consistent in your learning 😊-Indah-",2019-10-17 03:05:10
192,gp:AOqpTOGKfvTMDfGcWHOFg1-HlsJe_nyovapx8k-DCh-ejAxo6tqLtmoRTBHOWnJzTy7i43XETvWL20fmKwTikYo,Putri Ariska,https://play-lh.googleusercontent.com/a-/AOh14Gisgsa_NRL47qTWjO2-1Li9w-SMmihvEd8cmyJC,"It's very useful for me, with the new facility that is ruangbelajar makes this app very helpful because it's free, as long as i know during this one day.. thanks dear",5,3,5.8.2,2020-07-14 14:10:36,"Halo, Putri. Terima kasih sudah memberikan bintang 5 untuk Aplikasi Ruangguru. Ruangguru ingin membantu siswa-siswi di Indonesia agar belajar jadi lebih asyik dan efektif dengan memanfaatkan smartphone. Ayo dukung terus Aplikasi Ruangguru dengan ajak temen-temen kamu belajar bersama Ruangguru ya. Cheers, Nay 😊",2020-07-21 08:27:15
193,gp:AOqpTOHvAhToAonHduDF9pPby21p6HjnIlDG1KV6s4ydCCyB53ND6wsoiIy7eKNFI8RFkSBuFZhBsxUDGigLvvQ,Azzalia Attaya Putri 6b,https://play-lh.googleusercontent.com/a-/AOh14GihcJKOcAfm8FbRLSs4VVuo7CDM0qlnNynrdo-JFA,This app is really useful and really fun to use for learning.,5,1,6.2.0,2020-11-30 04:21:32,"Halo, Azzalia. Terima kasih sudah mempercayakan Aplikasi Ruangguru untuk proses belajarmu. Kami senang jika saat ini Aplikasi Ruangguru dapat membantu, dukunganmu menjadi penyemangat kami untuk terus berkarya di Indonesia. Yuk follow Instagram @ruangguru untuk tahu informasi terupdate seputar Ruangguru. Salam hangat, Zuha 😊",2020-12-06 09:19:55
194,gp:AOqpTOHPiPHrbKzI2e1uORpRsp4E2EoK-ny3Fgd3USbbBXoTOYtIUU_OghmigA6rRSBMkvuY7BCkBV4d1zIXy3k,Ristina Fuja,https://play-lh.googleusercontent.com/a-/AOh14GiFleWq8sA4CGDjLdDOwvkhAYvtf0IpqSLo4sTp6A,This app is really great for the youth nowadays to learning academic base on online platform,5,4,4.4.0,2019-07-12 02:41:00,"Hi Fuja. Thank you very much for the 5 stars. We are very happy if you provide support for the Ruangguru Application. Keep supporting us to continue to be the main learning solution with the government to help improve the quality of education in Indonesia so that it can compete with developed countries in the current millennial era😊 Cheers, Ibnu.",2019-08-13 11:31:34
195,gp:AOqpTOF2_leH8oG22xYeY715sFr6ioFPYkFPW1XpurgzvmBuZdeg2zUlQeDiUEjx2LZdvGSdAz5mR0421RD1kCE,Umar Nawawi,https://play-lh.googleusercontent.com/a-/AOh14GjUoqMR3WvJf_jU5Stt9AQ9IDOHc0bN8O7SzqerKQ,"The great app, helping my sister understand the lesson easily.",5,0,4.7.3,2019-10-09 01:11:59,"Halo Umar, terimakasih sudah memberikan bintang 5 untuk Aplikasi Ruangguru. Senang sekali jika belajar adik kamu terbantu berkat Aplikasi Ruangguru karena memang kami ingin membantu siswa Indonesia agar belajar jadi lebih menyenangkan dan efektif.  Salam untuk adik kamu yaa semoga semangat terus belajarnya agar dapat jadi juara. 😉-Irzi",2019-10-09 02:22:13
196,gp:AOqpTOHnsJPIldNIPlRMvG2N0CGpJ4KJjcLApDpnyovVoVvAly2CiUKDGepE4WFrAMy9WpYsk_tUbubtIwasrmM,Tristan Maygananda,https://play-lh.googleusercontent.com/a-/AOh14GjTwI7f5qRTQcKNcU-He30kavJsU4MlqHwziIDCKF4,"Ruangguru is a learning application no. 1 in the world. Why is said to be Number 1 because access to learning becomes easier, saving cost & time",5,0,4.10.0,2020-01-02 09:15:00,"Hai, Tristan. Terima kasih atas bintang 5-nya untuk Aplikasi Ruangguru. Senang sekali Ruangguru bisa membantumu memahami materi pelajaran dengan lebih mudah sehingga meningkatkan nilai pelajaran. Jangan cepat puas ya, tingkatkan terus semangat belajarmu bersama Ruangguru. -Aga 😊",2020-01-04 09:34:23
197,gp:AOqpTOGMwLa7RVW9g06h4fqFuesbwFtxJrejGKXh8lmJdwy_YKss9NkIeCUcTkOcSS55oe_jsewRj96veQDPel0,Annisa Mutiara Sari,https://play-lh.googleusercontent.com/a-/AOh14Ghr951Rfgxn655M9aUKdHFGi6yX3do3vHt-ngpHgw,it's helping me for a better time of study. effective and creative!! i hope u always improve this appl and the quality of mentor/teacher!! ;),5,9,4.5.3,2019-07-27 16:14:47,"Hi. Thank you for the feedback, we sincerely appreciate it! It's always a pleasure to serve our users with the best quality of contents and services. We hope you can get the best achievement with Ruangguru. -Rachma😊",2019-07-29 12:14:36
198,gp:AOqpTOEJCbN2SiBlXySOWZmpFfT3jCfRcqieMp7h_m7M65-Mo_Eb2amYX-iORLXckKUXRiv_OBZe8fx_UVhsiEU,Angelyne,https://play-lh.googleusercontent.com/a-/AOh14GjGsFUExHseF42X_UgLW6UbSUmwTyiLI8bffXecEQ,It does make my scores better and I could understand math and physic better now. I hope by learning in Ruangguru I could be accepted at my choice of senior high school.,5,0,4.7.7.rc,2019-11-02 14:30:48,"Hi Angelyne, thank you for giving 5 stars to the Ruangguru application. We are happy with your increased score. We want to help Indonesian students to learn in a way that is easily understood and fun. Hopefully you can be accepted at your favorite school 😊.-Indah-",2019-11-03 01:43:03
199,gp:AOqpTOHuNl78_FU_9VvUt5Fxmsm3i8MZEJsqR74B-FACNDOcY3Nyta34mundEQOGuhDok-cqn_nJkoBsS3bI_rI,Puti Andini,https://play-lh.googleusercontent.com/a-/AOh14GgsPtcZocA26PC1d6BUr2l18DFltBhZOIDaElt7sg,So cool ..this app are so interest and make me understand the topic with the funny animations.,5,0,,2020-03-16 04:16:45,"Halo Andini, terima kasih telah memberikan bintang 5 dan apresiasinya untuk Aplikasi Ruangguru yaa. Kami senang apabila Ruangguru bisa membantu kamu dalam memahami materi secara lebih mudah. Terus tingkatkan prestasi kamu dengan belajar secara rutin bersama Ruangguru ya. Selamat belajar, cheers-Mulyadi😊",2020-05-30 09:11:56
200,gp:AOqpTOGqbDmFvf4klVgEuQd1yYua5O4CAcQXYgRfKaFtA4JzhenNA0UYgMmC53vaqdRjjYPOfgIpM4BTL0X62fY,Thowed Widjanarko,https://play-lh.googleusercontent.com/a-/AOh14GjDuQrXT4Nv3yZ6E6u9lc_nf_opZoKtgfmgpKsc,Awesome apps for learning...very usefull for our students.,5,1,5.11.1,2020-09-18 07:29:09,"Hi Widjanarko! Thank you for taking the time to write this, we are very happy to get this review from you. Hopefully it will be useful for you and your learning will be more fun. Happy study!😊-Tri",2020-10-30 08:15:59
201,gp:AOqpTOFt9VpVdzEyzE4qhguL7y2qpmzRI5YijEJWIw7rbYp0saZ7-eVtj6qMFBZhNvIiGut2wg0jpx93-aRYqZ8,"apasih, apa, hahhh???!",https://play-lh.googleusercontent.com/a/AATXAJyL1N-sFLqh4QAdIi38csoAG1oVp8bqK_6p9fxI=mo,Oath! This Ruangguru application makes me excited to learn. even though yesterday I was so lazy to study. but with this application I became diligent in learning😊 thanks Ruangguru👍👍,5,3,4.5.3,2019-07-22 13:13:22,"Hai Frenika.
Wah kami senang jika kamu paham dan puas dengan penjelasan yang sudah dijelaskan. Materi yang diberikan dikemas dalam bentuk video interaktif sehingga memudahkan untuk mengingat dan memahaminya. Yuk belajar dengan konsisten di Aplikasi Ruangguru agar prestasi semakin baik dan kamu bisa menjadi juara kelas 😉 - Cheers, Nurul",2019-08-25 11:25:42
202,gp:AOqpTOEMV7Qm1lX59WeH8c0x5VU0iQ51TWXZuhmQYZdZIuv13sDFaizMtMnz034myYKAP1MI0PVjPb1-BzkmuwY,Ivyoung Hee,https://play-lh.googleusercontent.com/a-/AOh14Gg7gub0RtisJSUuz8e686Q-W1ZxkqSQ8X12qEcr,"It's so cool, i've been learning since 2 month ago. Ad it's works!",5,2,4.8.2,2019-12-25 01:59:56,"Yeay, thank you for the amazing review, Ivyoung 🤗 Your desire to learn makes us so proud of you. Keep going and we believe your perseverance will make you succeed. We're here to help you, be ready to reach the top, Cheers! 😊 [Des]",2019-12-25 02:03:54
203,gp:AOqpTOFo9I9oVIZlG0Mbl0iXbah6F9MIT9d0B9mXeoN29VS-RiIuqXB9kzIwP8HA3pCRgds4BmoT5JtZot4Gk38,Azfi Mahda Faqia,https://play-lh.googleusercontent.com/a-/AOh14GgN907bMnmci97xFsGf2SiOR1l8NQoxIHKlR3bjjw,Meaningful learning! Good app for learner and teacher😍,5,2,5.1.2,2020-03-20 23:13:13,"Halo Azfi, terima kasih telah memberikan bintang 5 dan apresiasinya untuk Aplikasi Ruangguru yaa. Kami senang apabila Ruangguru bisa membantu kamu dalam memahami materi secara lebih mudah. Terus tingkatkan prestasi kamu dengan belajar secara rutin bersama Ruangguru. Selamat belajar, cheers-Mulyadi😊",2020-05-21 14:53:20
204,gp:AOqpTOEtYwiR9OPBbDTl_snRptBCZU__ZqQ3TMC1qX_Y1G0mROt7HljvySfoVQ3FsRflNUpGNS-l9t5FI1t-xdY,Annisa Intan,https://play-lh.googleusercontent.com/a-/AOh14Gh4sCBZOAi8bL8wuKyl4pFiOe1HrEKNzd7uKJRn,What an incredible app,5,0,6.11.0,2021-03-15 08:15:23,"Hello, Annisa! Thank you for your honest feedback. We are very happy if you are helped by Ruangguru App. Let's continue to access its features. Hopefully features in the Ruangguru App can help you learning to get the best achievement. Cheers, Fery 😊",2021-04-17 03:10:47
205,gp:AOqpTOGzBCQfGd4oTtSW8ffheixoPKzo6kw0eK8SRa_sJ_h6FHbfi1pxoABjX0dTsKKOECAiM6DJmna8N00_TOM,Syifa Nasali,https://play-lh.googleusercontent.com/a-/AOh14GjjBPQ7i1liUQopX46hgeUNQs82D5fBR8rLF2y0FA,"I already have the 2 years subscription and it was awesome and usefull, totally reccomend this app 😊",5,5,5.1.2,2020-04-02 08:46:24,"Terima kasih telah memberikan bintang 5 dan apresiasinya untuk Aplikasi Ruangguru yaa. Kami senang apabila Ruangguru bisa membantu kamu dalam memahami materi secara lebih mudah. Terus tingkatkan prestasi kamu dengan belajar secara rutin bersama Ruangguru. Selamat belajar, cheers-Mulyadi😊",2020-05-23 07:56:24
206,gp:AOqpTOH4XJ70FiQ3EV2EJAVdzljinzGd5aT3UhlmwuGVPmFeDhvwyhybjrQa29rec0L9Nk_sl3mbI952FdbXmNY,Luthfi Ridho,https://play-lh.googleusercontent.com/a-/AOh14GgpKFxAFnXbNLubpRZLNF9d-BLZhCi2LfGGAqE8Hw,This app makes me better understand the lesson and easy to understand.,5,1,5.1.2,2020-04-15 04:33:05,"Thank you for taking the time to write this Luthfi. We will certainly always improve Ruangguru Aplication, so you can acces it with a comfortable. Always update your Ruangguru Application so you can enjoy the latest cool features. Cheers, Tri😊",2020-06-26 14:21:46
207,gp:AOqpTOGqOpV_aSnk6wz0WMNV98IUocXFAl8mMJFKVzI8vWdf0JYKg2bB4DleMQNRD8-M6n5-bsSlpYwEzj238zQ,German Kit Kat,https://play-lh.googleusercontent.com/a-/AOh14GjeOqajFQobiZ9goDcf8KFWd_5oJtG0byw-Hy0Xsw,Best app ever I used to be The 5 Nane on the white Board But now by using thisapp I was 1st on the board ! Terima kasih ruang guru !,5,0,,2019-08-07 14:03:05,"Hai XXX, terima kasih atas bintang 5 nya. Kami sangat berharap kamu bisa buktikan prestasi hebatmu bersama Aplikasi Ruangguru. Semakin banyak materi belajar yang kamu akses maka akan semakin efektif juga untuk meningkatkan prestasimu. Apalagi materi di Aplikasi Ruangguru disampaikan oleh Master Teacher yang mudah untuk dipahami😊 

- Kiki -",2019-12-02 07:48:04
208,gp:AOqpTOGRULUgkVJKctuVsXaRrKioIxdFV1JmAkDi-jyQxX4DpYT0UFTCib1afsEoFrhMKd45r5_QeEbqIHoNLSE,Bintang Dalimo,https://play-lh.googleusercontent.com/a-/AOh14GjmBQERRoiFfdmvVu2xoPKIccetGR5_0M8ZBfKP,"Easy to understand. Simple, and interesting",5,2,5.10.0,2020-08-18 05:02:58,"Hi, Bintang. Thanks for giving us positive review. We are glad that Ruangguru can help your learning at home become easier. Stay healthy and keep on learning with Ruangguru app. Cheers, Wulan 😊",2020-10-02 02:41:57
209,gp:AOqpTOF5XLe0zrt2YhR06jvrlY0v3YckuQtENrSO9aNAftuPuJMVpffvWYusxQp_Hbnu4cYTRoJ14pc8rsp36Ak,Deva Fitra F A,https://play-lh.googleusercontent.com/a-/AOh14GiDCqP_v2D1Abfeeu5Gxu6HOdW1WATInQvQ_w0r7g,Very helpful and an easy way to study without being lazy opening your book,5,0,4.4.0,2019-07-21 13:10:16,"Hi Deva, thank you for choosing Ruangguru as your study partner 🤗
Keep going and strive for better progression. Life has two rules: 1) Never quit. 2) Always remember Rule #1. Cheers! 😊 - Fenty",2019-08-03 03:30:08
210,gp:AOqpTOETD_xodXvEzRsqlXynuv-qmnTNyxSgtviDDJSoW1YdoUUXYlGS4N8QRTt5DxF3Lx_g8Bblfo5Pn5E6mU8,KingRuz TV,https://play-lh.googleusercontent.com/a-/AOh14Gh1cpzqw0Vtm-ohlxMI27xyeG0OpcAN-NGThW3trA,"Wow!this is very good,nicee! Bisa menjadi pelajar yg lebih baik lagi ini mah,thank you for ruang guru😇",5,0,,2018-09-23 14:28:18,"Halo Fairuuz.
Terima kasih sudah memberi bintang 5 untuk aplikasi Ruangguru. Yeayyy semoga bisa selalu membantu dan mempermudah kamu belajar ya dik. Tetap semangat belalajarnya dan sukses selalu ya untuk kamu. Jangan lupa ajak teman-temanmu untuk menggunakan aplikasi Ruangguru😉",2018-10-03 04:41:15
211,gp:AOqpTOH4ul4iDUz89lwJg-wLPbaONep7o0YR5WR-SMfU_NhcHiveFCWBOPom5xfcNhImSml3wGheKvC4uIDmu-o,meiyanti ratna,https://play-lh.googleusercontent.com/a/AATXAJwtXUjPIfxO2sQAc5Nz9bzA7nJsA9sVJ5mzVVCS=mo,good online learning application with excelent user interface.,5,0,4.2.6,2019-06-20 11:04:17,"Thank you very much for the support. Ruangguru will continue to participate in developing the quality of education in Indonesia. Hopefully, you can be success with Ruangguru 😊[Des]",2019-11-24 04:26:57
212,gp:AOqpTOEYUnILw8HGDLQY-uZ2zSX98Zrpp4byupTVs97MnGPdLRmPyE68eqqpIZJiYVMUH6odD5lVYiNNW-oki80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the most recommended application for students.. love it!,5,0,,2019-02-05 13:37:43,Makasih ya udah mau donwload dan meluangkan waktu untuk Ruangguru. Kami senang jika kamu menyukai aplikasi Ruangguru untuk mudakan belajarmu. Semoga kesukaanmu ini akan terus jadi motivasi yang hebat buat bantu tingkatkan prestasi belajarmu di sekolah bersama Aplikasi Ruangguru 😊,2019-01-24 09:12:35
213,gp:AOqpTOEMqR-6pZnpOIB2BvECrBe62KGZ5695zWkcsQCjsBXPHIFFY55GKybWA7Br8FTxKoho6eqmCNJd4HuNeV0,Fany Fs,https://play-lh.googleusercontent.com/a-/AOh14Gi60gegdztlrOgnS3_QChkjjJomOAOnKOFlnpJ1-A,"Really good education app, help students to achieve their study goal easly.",5,1,4.4.0,2019-07-01 02:11:32,Terima kasih banyak Fany Farhatush Shaumie atas bintang 5 nya. Kami sangat senang jika kamu memberikan dukungan untuk Aplikasi Ruangguru. Tetap dukung kami agar terus jadi solusi belajar yang utama bersama pemerintah untuk bantu tingkatkan kualitas pendidikan di Indonesia sehingga bisa bersaing dengan negara maju di era milenial saat ini😊 -Rahmat,2019-08-15 09:25:34
214,gp:AOqpTOEhnseNTEtLRso4olAQrClqYuZDPeroZicZm9yvu_hl26SdyKfN6PHCao8_CpI1YuqfKNbebCKge_X60gI,Rahma Muawanah,https://play-lh.googleusercontent.com/a-/AOh14GhpKYE-__IYQrScFUiijEGVnZLgaOyLcibwDLza,"Its a good inofation for the education of indonesian, this aplicatin really helpfull for me and all of the student:)",5,0,4.6.4,2019-08-31 02:04:17,"Thank you very much for the support. Ruangguru will continue to participate in developing the quality of education in Indonesia. Hopefully, you can be success with Ruangguru 😊[Des]",2019-11-24 04:24:33
215,gp:AOqpTOF5cjKAUqpGo944w1z-U9aNK4nXEex2wdbRWajVbpaF_P33OifSiXZC4OZ2YzGrCWnAJhZzHp7TB8qVywE,Trisa Rubia,https://play-lh.googleusercontent.com/a/AATXAJzlES1prEbQlBhfGLEUNm4k5ndmPDIOy1x1gR6L=mo,Great app for learning! It's easy and fun! 💕,5,1,4.6.0,2019-07-31 13:22:51,"Halo Trisa, terima kasih banyak atas bintang 5 nya yaa. Senang rasanya jika kamu paham dan puas dengan penjelasan yang sudah dijelaskan. Sistem belajar kami memang didesain agar kamu dapat belajar selayaknya bermain game yang tidak membosankan. Yuk belajar dengan rajin di Aplikasi Ruangguru dan jangan lupa untuk terus dukung kami yaa😊-Ano",2019-08-10 14:17:00
216,gp:AOqpTOHkVA4WfHYK2Li3XW85l2xyztdd_MDYIRzvdotq3ww_9B1Fg8k4lf_OZ_Ps9MN5SfxFqHFcWVTwz4hqDaA,Blazzer BLASTER,https://play-lh.googleusercontent.com/a-/AOh14GhB4krk-coovM8l1lM10V86CWtc4ZqLbBJWGhywZA,Fun and more easier to understand aand also the teacher teach in more detail,5,2,5.1.2,2020-04-18 10:47:23,"Hi Rafael. Thank you for the review. We are very happy if you are helped by the existence of Ruangguru. With complete reference material and compiled an animative video display, the learning process becomes more fun. Hopefully support you to be able to achieve the best achievements. Cheers, Rachma 😊",2020-06-26 09:12:02
217,gp:AOqpTOGekx5DkZ92Jk9EpGyWtplGYGuxZALUECHz0wmBZj1WJFxfiqkNpaJZFPQKMXXNhadWHJqsbzd0doLTGGE,alifreza pahlevi,https://play-lh.googleusercontent.com/a-/AOh14GijLPLI8coYgZttCC3R1nKKTe6RMEUa2PGR-qIonw,very good app to learn effectively anytime and anywhere,5,1,4.5.0,2019-07-12 02:41:14,"Hi, thanks for giving 5 stars for the Ruangguru application. Hopefully the Ruangguru Application can continue to facilitate your learning. Let's also invite friends to use the Ruangguru app and enjoy the learning features because learning will become more fun, it can be anywhere and anytime 😊 Cheers, Ibnu.",2019-08-13 12:23:13
218,gp:AOqpTOHg8atoC5LKgnEfVDd8EyLpm7L12tgAXZ_wFWSqUYXyexEvlGxs1t3lkRqH4q39tUD9EQUcN-W9MYdWepk,Fiera Chandisa,https://play-lh.googleusercontent.com/a-/AOh14GgJdZFfg8HIILovm0SctEpkU-Z2xv6nHLGHKm5XGg,Thanks to Ruangguru 😊 overall it was an amazing experience! This app is so helpful and easy to use & to understand♥️♥️,5,7,4.3.0,2019-06-28 15:00:52,"Hi Fiera, thanks for giving 5 stars for the Ruangguru Application. We are very happy if the Ruangguru Application makes it easy for you to understand subjects. Hopefully your grades increase and become champions 😊-Indah-",2019-11-06 05:16:56
219,gp:AOqpTOHaEKK7HKlnjizzabybzogep_jWRNvDwq_J_NxA89xMXBbXYrmBWpJwwKFp1d2WXef9M9fWSGRKv0gcQ5I,Alfindra Zanuar,https://play-lh.googleusercontent.com/a-/AOh14GjoR8E0TUu71fLdarhvNntQ26zMgVw2AUjimK0l-WI,Ruangguru is the best online learning app especially in Indonesia. And motivate student to more study about they want to learning.,5,0,4.10.3,2020-01-26 18:47:51,"Hi Alfindra. Thank you very much for the support. Ruangguru will continue to participate in developing the quality of education in Indonesia. Hopefully, you can be success with Ruangguru. 😊-Shofia",2020-01-27 01:08:19
220,gp:AOqpTOHZrUcq4d4xnGj9yUl39-w-hcs0c0CfUb1sY1Wzpf0p6abxuH01ICYE9e4uG8h6mjsyUtkDI7gF2qw3D1M,Indra Dps,https://play-lh.googleusercontent.com/a-/AOh14GjHZ8iGVy49DZQz32WSTByexEA9KKxGnoR0Gfy5tA,its a good edu aplication so far. we can learn anything in everywhere. thanks a lot ruangguru,5,0,4.6.0,2019-08-10 04:55:17,"Hi Squad, thank you for the feedback, we sincerely appreciate it! 😉It's always a pleasure to serve our users with the best quality of contents and services. We promise to keep on improving and bring the best Education Application for you and every student in Indonesia. Thank you for your support. Cheers, Nisya😊",2019-08-10 09:19:04
